,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Unnamed: 64
110684,Oman,OMN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,4.30508995056152,4.59958982467651,4.68349981307983,5.19329023361206,5.55787992477417,6.08857011795044,6.48958015441895,7.06975984573364,7.26816987991333,7.66354990005493,8.00115966796875,8.28697967529297,8.61880970001221,8.78394031524658,9.06145000457764,9.51068019866943,9.42973041534424,9.61188983917236,9.94859981536865,9.89198017120361,10.1231203079224,,,,,11.80746,,11.84114,11.77967,12.03283,,13.53238,,13.27545,,13.1749,,13.58884,14.13442,13.64945,13.70651,,
111253,Pakistan,PAK,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,1.87165999412537,1.90718996524811,2.0946900844574,2.18407988548279,2.26514005661011,2.33975005149841,2.35645008087158,2.33132004737854,2.31239008903503,2.32113003730774,,,,,,2.75693988800049,2.84523010253906,2.92320990562439,,3.00677990913391,,,,,,,,,,,,,,,,5.5204,5.98369,6.02416,6.18205,,6.13374,6.2394,6.28309,6.6548,6.86704,7.26509,7.24264,7.573,,
111254,Pakistan,PAK,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,5.51658010482788,5.43460988998413,5.54425001144409,5.72217988967896,5.79504013061523,5.83133983612061,5.95186996459961,5.33056020736694,5.12627983093262,5.12046003341675,,,,,,5.77376985549927,5.94782018661499,5.98849010467529,,6.15451002120972,,,,,,,,,,,,,,,,6.99403,7.39692,7.3931,7.41009,,7.43634,7.5511,7.62324,7.89026,8.24179,8.65384,8.57132,8.92821,,
111823,Palau,PLW,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.84736,,,,,,,,,,,,,17.17789,,,,,,,
111824,Palau,PLW,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43274,,,,,,,,,,,,,16.06434,,,,,,,
112393,Panama,PAN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,8.73050022125244,9.6109504699707,10.1558504104614,10.6757097244263,10.8163795471191,11.1181001663208,11.3725099563599,11.3642797470093,11.5356702804565,11.4506902694702,11.3116703033447,11.1421098709106,11.0725498199463,10.9543895721436,11.0779695510864,11.1127004623413,,11.1076698303223,10.8382501602173,,,,,,,,,,,12.5659103393555,12.89877,13.14731,13.30882,,13.51747,13.52141,13.53025,13.47882,13.27455,13.24719,13.29765,13.17468,,,13.31131,13.28763,13.46866,,,,
112394,Panama,PAN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,8.9476203918457,9.87055015563965,10.4397802352905,10.8249502182007,10.737979888916,11.1850204467773,11.3316898345947,11.2141304016113,11.346170425415,11.1991300582886,10.9535999298096,10.8113203048706,10.6924200057983,10.4539003372192,10.6879100799561,10.6316003799438,,10.539529800415,10.3997898101807,,,,,,,,,,,11.6097402572632,11.786,11.96998,12.18928,,12.30824,12.29669,12.29042,12.46685,12.29648,12.26773,12.35217,12.15483,,,12.11998,12.1423,12.35793,,,,
112963,Papua New Guinea,PNG,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,3.43792009353638,,3.5067400932312,,,,,,,,,4.247230052948,,,4.84564018249512,,,,,,,,,,,,,,,,,,,,,,
112964,Papua New Guinea,PNG,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,4.54379987716675,,4.54145002365112,,,,,,,,,5.12304019927979,,,5.83776998519897,,,,,,,,,,,,,,,,,,,,,,
113533,Paraguay,PRY,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,6.85789012908936,,,,,,,,,,,,,,,,,,,,,,,9.36336040496826,,,10.2413702011108,,,11.5358200073242,11.77284,12.19919,12.7266,12.14615,12.32174,12.05772,,11.99957,12.2638,12.66673,12.52712,,,,,,,,,,
113534,Paraguay,PRY,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,7.44044017791748,,,,,,,,,,,,,,,,,,,,,,,9.50677013397217,,,10.1476898193359,,,11.401969909668,11.60615,12.01873,12.39708,11.86173,11.99381,11.9177,,11.54294,11.68237,11.85475,11.86608,,,,,,,,,,
114103,Peru,PER,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,7.98878002166748,,,,,,,,,,9.66963005065918,,,,,,,,,,,,,,,,,,,,,13.44842,12.81821,12.32577,12.60992,12.61956,12.91574,,,,,,,,,,14.87732,14.89292,,,
114104,Peru,PER,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,9.73048973083496,,,,,,,,,,10.9379596710205,,,,,,,,,,,,,,,,,,,,,13.28878,12.92965,12.38907,12.58884,12.59788,12.71478,,,,,,,,,,14.84724,15.08838,,,
114673,Philippines,PHL,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,10.9443101882935,10.7029399871826,,,,,,,,,,,,,,,,11.4674997329712,11.6608800888062,,11.56968,11.87426,11.87848,12.01246,11.82356,11.67285,,11.96112,11.59331,,,,,12.92687,,,13.49941,,,
114674,Philippines,PHL,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,10.3264904022217,10.2662200927734,,,,,,,,,,,,,,,,10.8401298522949,11.1187601089478,,11.20461,11.30735,11.32344,11.24136,11.22389,11.07463,,11.40987,11.14984,,,,,12.38779,,,12.81631,,,
115243,Poland,POL,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,11.1143999099731,11.2607402801514,11.3922100067139,,,,,,,,,,,,,,,12.4123802185059,12.4882898330688,12.475830078125,12.444239616394,13.0098104476929,13.2818298339844,13.3172702789307,13.5832099914551,14.100959777832,14.5716199874878,14.9870595932007,15.14741,15.49427,15.83262,15.95726,15.41557,15.54973,15.53114,15.55623,15.61807,15.70579,16.10016,16.06342,16.19065,17.22479,16.8151,,,16.8762,,,
115244,Poland,POL,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,11.2957897186279,11.3571195602417,11.4809703826904,,,,,,,,,,,,,,,12.0305299758911,11.9924201965332,12.076530456543,12.0659198760986,12.7701101303101,12.9308204650879,12.802020072937,12.9562702178955,13.4698495864868,13.8570699691772,14.1960096359253,14.30599,14.52696,14.84048,14.98499,14.20655,14.41949,14.43986,14.43842,14.41798,14.42916,14.54696,14.42468,14.53415,15.43327,15.19078,,,15.32266,,,
115813,Portugal,PRT,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,8.67115020751953,8.95454025268555,9.3469295501709,9.65744018554688,9.77717971801758,10.4201498031616,10.44225025177,10.6613903045654,10.2975997924805,9.88821029663086,,,,,,11.6788101196289,,,,,12.5152597427368,,14.5832500457764,14.9661197662354,15.3024301528931,15.8363304138184,,16.2453899383545,15.8117704391479,16.07436,16.38705,16.22655,16.34935,15.89329,15.87569,15.82889,16.05182,16.18929,16.26368,16.33404,16.41974,16.43763,16.74901,16.4722,16.33523,16.26861,16.47511,,,
115814,Portugal,PRT,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,9.40194988250732,9.56935024261475,10.0626096725464,10.293740272522,10.220760345459,10.9543695449829,10.9701099395752,11.1346397399902,10.4857301712036,11.1231498718262,,,,,,11.4956197738647,,,,,11.9377202987671,,13.7446603775024,14.3282604217529,14.6466598510742,15.0394697189331,,15.520299911499,15.1094398498535,15.34405,15.41319,15.4017,15.40563,14.94656,14.97097,15.03068,15.46645,15.74035,15.77389,15.90989,16.02028,16.17591,16.75902,16.56749,16.56184,16.48231,16.59802,,,
116383,Puerto Rico,PRI,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.56729,18.02477,17.65346,16.27556,16.35408,16.44243,18.07942,17.07276,,,,
116384,Puerto Rico,PRI,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.33588,15.37411,14.61663,13.95168,14.21427,14.3357,15.74973,14.70561,,,,
116953,Qatar,QAT,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,8.18935012817383,,,,,12.4505996704102,12.0631999969482,,,12.7384004592896,12.795220375061,12.7963399887085,13.1482095718384,13.0170202255249,13.1612501144409,13.2322301864624,13.0143299102783,12.850359916687,12.9551401138306,13.0479402542114,12.6148700714111,12.4243602752686,13.0314903259277,13.2819595336914,13.4797496795654,13.8206596374512,,13.7962102890015,13.9877500534058,,13.55934,13.42202,13.63336,13.40369,13.52681,13.19023,,,,13.62483,,,,,,,,,,
116954,Qatar,QAT,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,9.5826997756958,,,,,10.6771202087402,10.7885103225708,,,11.5159301757813,11.8139200210571,12.5259103775024,12.509690284729,12.3115301132202,12.3879499435425,12.8809900283813,11.1836500167847,11.1321001052856,11.0963201522827,11.0706701278687,10.7900800704956,10.4850196838379,10.8834600448608,11.455659866333,11.623649597168,11.830659866333,,12.3020401000977,12.216329574585,,11.71212,12.43268,13.30233,13.51512,13.15733,11.68566,,,,13.06822,,,,,,,,,,
117523,Romania,ROU,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,10.3811101913452,10.3725004196167,10.3003797531128,10.3431301116943,,,,,,,,,,,,,,,11.7276401519775,11.7969598770142,10.9637804031372,10.5503797531128,10.3249597549438,10.3263902664185,10.4815502166748,10.9753103256226,11.0493001937866,11.2026195526123,11.6909503936768,11.83578,12.16857,12.69539,13.15389,13.70972,14.02328,14.46835,15.0924,15.8541,16.23592,16.09685,15.6631,14.96415,,,15.05922,14.73096,,,,
117524,Romania,ROU,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,10.9211301803589,10.9409599304199,10.8820199966431,10.8313503265381,,,,,,,,,,,,,,,11.9729204177856,12.0395498275757,11.0298404693604,10.5814599990845,10.4006795883179,10.243049621582,10.3670902252197,10.8129596710205,10.9930400848389,11.0715198516846,11.3419198989868,11.43156,11.67407,12.10604,12.52897,13.0306,13.32642,13.66715,14.18537,14.82282,15.11487,15.03406,14.74731,14.26816,,,14.24141,13.943,,,,
118093,Russian Federation,RUS,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.42798,,14.3327,14.34548,14.43693,14.51588,14.26295,,15.16381,14.98443,15.15054,15.07853,15.44807,15.50671,15.25936,,,
118094,Russian Federation,RUS,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44929,,13.1898,13.23098,13.35174,13.46429,13.20736,,14.14459,14.17569,14.37735,14.4784,14.82525,14.91975,14.80511,,,
118663,Rwanda,RWA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,3.51641988754272,,,,,,3.50362992286682,3.66499996185303,,4.548180103302,5.11050987243652,,,5.07846021652222,5.12472009658813,5.1780800819397,5.30597019195557,5.37216997146606,5.49408006668091,5.46537017822266,,,,,,,,,,,7.3087,7.60193,8.1026,8.82318,,,,,10.98923,11.275,11.56364,11.79568,11.64134,11.61547,11.17971,11.50499,11.47113,11.17684,,
118664,Rwanda,RWA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,4.53033018112183,,,,,,4.08271980285645,4.19186019897461,,5.11332988739014,5.73247003555298,,,5.66606998443604,5.6915397644043,5.68631982803345,5.75190019607544,5.78021001815796,5.86615991592407,5.80167007446289,,,,,,,,,,,7.46044,7.76566,8.28043,8.88299,,,,,10.94808,11.13691,11.31482,11.56312,11.38927,11.29537,11.0071,11.4958,11.41102,11.1992,,
119233,Samoa,WSM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,9.03269958496094,,,,,10.8026695251465,,11.1020803451538,,,,,,,,,,,,,,,,,,,,,12.4918699264526,12.4229001998901,12.38273,,,,,,,,,,,,,,,,,,,,
119234,Samoa,WSM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,8.85367012023926,,,,,9.77964973449707,,10.633810043335,,,,,,,,,,,,,,,,,,,,,11.5857496261597,11.8694696426392,11.66817,,,,,,,,,,,,,,,,,,,,
119803,San Marino,SMR,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.29884,,,,,,,,16.41721,,16.8928,16.38575,15.93991,,,,,,12.82909,,
119804,San Marino,SMR,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.66085,,,,,,,,14.89573,,14.87808,15.17457,15.30885,,,,,,13.26898,,
120373,Sao Tome and Principe,STP,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,4.74590015411377,5.81970977783203,,,,,6.64461994171143,,,,,,,,,,,7.30324983596802,,,,,,,,,,,,,,,9.31113,9.51149,9.77146,,10.1187,9.81449,10.41582,10.19198,,10.66555,,11.43232,12.52568,,,,,
120374,Sao Tome and Principe,STP,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,5.90301990509033,6.05413007736206,,,,,7.28017997741699,,,,,,,,,,,7.79989004135132,,,,,,,,,,,,,,,9.44896,9.80911,10.02984,,10.05838,9.89646,10.16847,10.24263,,10.54255,,11.33476,12.24418,,,,,
120943,Saudi Arabia,SAU,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,4.18755006790161,,,,,,,,,,,,,,,,,,,,,,,,,,12.80325,,,,13.37948,,,,15.74159,16.14179,,,,,,
120944,Saudi Arabia,SAU,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,7.02292013168335,,,,,,,,,,,,,,,,,,,,,,,,,,12.65505,,,,13.86593,,,,17.05952,17.94341,,,,,,
121513,Senegal,SEN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,2.20963001251221,2.25416994094849,,,,,,2.59500002861023,,2.68530988693237,2.78670001029968,2.90446996688843,,3.1412398815155,3.25953006744385,,,,,,,3.66936993598938,,,,,,,,,,,,,,6.49459,,7.35746,,7.92413,8.78023,9.03379,9.13804,9.43403,,,9.54064,8.93778,,
121514,Senegal,SEN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,3.85537004470825,3.89351010322571,,,,,,4.32665014266968,,4.44177007675171,4.61116981506348,4.76726007461548,,5.0940899848938,5.23021984100342,,,,,,,5.48065996170044,,,,,,,,,,,,,,7.24341,,7.9648,,8.18219,8.67158,8.92223,8.93711,9.13137,,,8.72173,8.24123,,
122083,Serbia,SRB,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41336,13.24867,13.48443,13.56371,13.82825,13.97184,13.91524,14.00961,14.00536,13.88523,14.46736,14.60032,14.7678,14.81767,15.00552,15.09282,15.2725,15.27885,,
122084,Serbia,SRB,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.93451,12.69258,12.70579,12.77728,13.02084,13.12277,13.13019,13.22061,13.28018,13.18247,13.62205,13.70403,13.82142,13.92806,14.12257,14.21601,14.28773,14.22612,,
122653,Seychelles,SYC,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,8.50926971435547,8.89898014068604,9.08421039581299,9.37485027313232,9.67751979827881,9.69521045684814,8.81346035003662,,9.57382011413574,9.57703971862793,9.66967964172363,10.3116502761841,11.2045602798462,11.340160369873,,11.6409196853638,11.6470804214478,11.4761896133423,11.4055700302124,11.2868299484253,,11.5163097381592,11.6210603713989,11.7871103286743,12.1134099960327,11.9158401489258,12.058159828186,,12.0817604064941,12.6467504501343,12.71132,11.98008,12.36395,12.53661,12.51015,13.36286,11.85922,13.8141,14.03418,13.98435,13.92679,12.33294,13.50724,13.56444,15.05625,14.96399,14.8958,14.94489,15.33334,,
122654,Seychelles,SYC,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,7.67913007736206,7.98110008239746,8.25648021697998,8.27542972564697,8.57581043243408,8.17063999176025,7.81779003143311,,8.5631799697876,8.79617977142334,8.95133972167969,9.64354038238525,10.365460395813,10.7575798034668,,11.3232698440552,11.6090698242188,11.5896902084351,11.4914398193359,11.4327402114868,,11.5572595596313,11.6275100708008,11.7280702590942,11.875789642334,11.8345699310303,11.8228597640991,,11.8762502670288,12.0129203796387,11.78505,11.50907,11.86437,12.07561,11.7258,12.79494,11.5134,12.66737,12.63581,12.7012,12.86915,11.64993,13.55381,13.21499,13.55533,13.50996,13.39116,12.92705,13.07452,,
123223,Sierra Leone,SLE,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,2.30607008934021,2.41230988502502,2.26315999031067,2.40070009231567,2.4519100189209,2.5900399684906,,,,,,,,3.98269009590149,4.22915983200073,,,,,,,,,,,,,,,,5.40164,,,,,,,,,,,,,,,,,,,
123224,Sierra Leone,SLE,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,3.96410989761353,4.09151983261108,4.00238990783691,4.14662981033325,4.27511978149414,4.4316201210022,,,,,,,,6.35191011428833,6.73385000228882,,,,,,,,,,,,,,,,7.30486,,,,,,,,,,,,,,,,,,,
123793,Singapore,SGP,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55119,16.65767,,,
123794,Singapore,SGP,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.19352,16.28347,,,
124363,Sint Maarten (Dutch part),SXM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89025,,12.39712,,,,,,
124364,Sint Maarten (Dutch part),SXM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34398,,12.20819,,,,,,
124933,Slovak Republic,SVK,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90452003479,12.0022602081299,12.2174596786499,12.3677701950073,12.4573602676392,12.9947299957275,13.1476097106934,13.35281,13.35358,13.68002,13.89525,14.16353,14.49293,14.85805,15.27482,15.53305,15.63997,15.63905,15.56377,15.55013,15.53319,15.37242,15.22588,15.02624,14.99228,,,
124934,Slovak Republic,SVK,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6922597885132,11.7699403762817,11.8806495666504,12.1093597412109,12.1930503845215,12.7529096603394,12.8688802719116,13.14678,13.08493,13.36428,13.55718,13.7134,13.92175,14.01357,14.20519,14.23692,14.27626,14.37006,14.35495,14.37353,14.35522,14.25773,14.1515,14.05889,14.00465,,,
125503,Slovenia,SVN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4784097671509,12.6418800354004,12.9638299942017,13.2134599685669,13.5579395294189,14.13560962677,15.0921697616577,15.40439,16.18847,16.7685,17.13391,16.901,17.40102,17.64993,17.71898,17.79297,17.87226,18.02991,18.10335,17.84632,18.51729,18.10588,18.09091,18.28263,18.33965,,,
125504,Slovenia,SVN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8753299713135,11.9964799880981,12.2284498214722,12.4165496826172,12.7485103607178,13.2831602096558,14.0705995559692,14.14203,15.05274,15.49133,16.09996,15.72099,16.04344,16.11404,16.1669,16.1724,16.21053,16.33319,15.98683,16.19854,16.95984,16.6229,16.54328,16.76458,16.8492,,,
126073,Solomon Islands,SLB,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,4.1185097694397,4.45740985870361,,,,4.52988004684448,,,,,,,,,,,4.90080976486206,,,,5.37433004379272,5.50474977493286,5.86879014968872,6.21429014205933,6.52010011672974,,,,,6.69671010971069,6.22876,,7.51117,,,7.98493,8.59535,8.78767,,,,,,,,,,,,,
126074,Solomon Islands,SLB,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,6.93460988998413,8.16767024993896,,,,7.24787998199463,,,,,,,,,,,6.21731996536255,,,,6.55891990661621,6.75548982620239,7.1985502243042,7.60519981384277,7.79752016067505,,,,,7.63851022720337,7.03275,,8.39683,,,8.77881,9.40201,9.64956,,,,,,,,,,,,,
126643,Somalia,SOM,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,0.361030012369156,,,,1.62002003192902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126644,Somalia,SOM,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,1.23740005493164,,,,3.31259989738464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127213,South Africa,ZAF,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45814037323,11.626350402832,12.2497997283936,,,13.0501899719238,,,,,,,,,,,,,,,,,,13.70623,,14.36311,,14.40252,14.17628,,,
127214,South Africa,ZAF,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0791902542114,11.1997299194336,11.7687196731567,,,12.7398099899292,,,,,,,,,,,,,,,,,,13.28874,,13.64001,,13.63786,13.41081,,,
127783,South Sudan,SSD,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127784,South Sudan,SSD,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128353,Spain,ESP,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,9.37502002716064,9.49405956268311,9.82882976531982,10.1701202392578,10.780590057373,11.2409000396729,11.5581998825073,11.7792196273804,11.9848499298096,12.5110197067261,12.6153898239136,12.6722297668457,13.0998697280884,13.0092897415161,13.2241802215576,13.9051904678345,14.1730098724365,14.2825698852539,14.4229497909546,14.2784900665283,14.6020603179932,14.8842296600342,15.4093599319458,15.7151098251343,15.9671602249146,16.2007999420166,16.0631504058838,16.0551490783691,16.063850402832,16.12483,16.06403,16.05355,16.0591,16.25486,16.34967,16.42714,16.4237,16.44913,16.47319,16.74653,17.00354,17.3064,17.51526,17.61684,17.78012,17.8893,18.01731,,,
128354,Spain,ESP,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,10.5546197891235,10.6204900741577,10.8762102127075,11.2143001556396,11.5133600234985,11.9117698669434,12.0874900817871,12.2635202407837,12.6654901504517,12.5942697525024,12.602219581604,12.8608102798462,12.8265600204468,12.8452796936035,13.0294704437256,13.4296102523804,13.5760898590088,13.7344102859497,13.9072504043579,13.8128299713135,14.0029802322388,14.192910194397,14.6331195831299,14.9662303924561,15.0499696731567,15.2026996612549,15.3013601303101,15.2132596969604,15.2588396072388,15.31415,15.3058,15.17691,15.20087,15.26797,15.41433,15.48129,15.43806,15.47768,15.53415,15.93419,16.26353,16.62083,16.84473,16.97574,17.17916,17.20164,17.22631,,,
128923,Sri Lanka,LKA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,10.0944204330444,,10.3145198822021,10.4762096405029,10.6232795715332,10.8684597015381,,,,,,,,11.8309602737427,,,,,,,,,,,,,,,,13.83372,13.90809,14.06331,14.30374,,,14.10604,14.26626,,,
128924,Sri Lanka,LKA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,10.0192804336548,,10.2174797058105,10.35023021698,10.4743700027466,10.657190322876,,,,,,,,11.5824203491211,,,,,,,,,,,,,,,,13.38112,13.53103,13.41459,13.63089,,,13.54334,13.54753,,,
129493,St. Kitts and Nevis,KNA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,11.6934900283813,11.0650396347046,10.8408403396606,12.4667997360229,12.667929649353,,,,13.1337203979492,13.4798898696899,,,,,,,,,,,,,,,14.89845,,,,,,17.21034,18.85272,,,,,
129494,St. Kitts and Nevis,KNA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,11.9415903091431,12.2457895278931,13.3080596923828,12.4383602142334,12.5348100662231,,,,13.079400062561,13.1569404602051,,,,,,,,,,,,,,,14.15675,,,,,,17.28962,16.06675,,,,,
130063,St. Lucia,LCA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,10.5871801376343,,,,10.3839502334595,10.9591903686523,11.1462297439575,11.2641897201538,11.8982400894165,,12.0550804138184,,,,,,14.0264596939087,,,,,,,,,,,12.46485,13.06007,13.31746,13.03266,,,,,,,,13.8144,15.01649,14.75926,14.69305,,
130064,St. Lucia,LCA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,10.1175603866577,,,,9.40968036651611,10.3105697631836,10.6796798706055,10.779990196228,10.985650062561,,11.3607997894287,,,,,,12.9311399459839,,,,,,,,,,,11.85548,11.77726,12.2259,12.15868,,,,,,,,13.97145,13.67168,13.33629,13.30756,,
130633,St. Martin (French part),MAF,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130634,St. Martin (French part),MAF,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131203,St. Vincent and the Grenadines,VCT,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1051197052002,12.2427597045898,,,,,,,,,,,,,13.27559,13.12617,13.11436,13.5067,13.40811,,,,,,,,,,14.72453,14.58531,,,,,
131204,St. Vincent and the Grenadines,VCT,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2342700958252,11.3160495758057,,,,,,,,,,,,,12.29309,12.73043,12.80137,12.96318,13.08275,,,,,,,,,,13.90037,14.05827,,,,,
